"Name";"Bereich";"Information";"V.-Datum";"Relevanz";"session.sessionid=";"fts_search_list.selected";"fts_search_list.destHistoryId";"timestamp"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2018 bis zum 31.12.2018";"07.08.2019";"100%";"0d747c0b2dd5781887ce3d83356491d9";"6761dbd5a7d00c52";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2017 bis zum 31.12.2017";"27.07.2018";"100%";"0d747c0b2dd5781887ce3d83356491d9";"f97652f347967b2a";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2016 bis zum 31.12.2016";"31.08.2017";"95%";"0d747c0b2dd5781887ce3d83356491d9";"644dec7de2c242ce";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2015 bis zum 31.12.2015";"02.01.2017";"95%";"0d747c0b2dd5781887ce3d83356491d9";"d67add46507d8d99";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2014 bis zum 31.12.2014";"23.09.2015";"95%";"0d747c0b2dd5781887ce3d83356491d9";"f270d8e02bbf8faf";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2013 bis zum 31.12.2013";"01.08.2014";"95%";"0d747c0b2dd5781887ce3d83356491d9";"1d7f117b5f1a95e1";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2012 bis zum 31.12.2012";"26.08.2013";"95%";"0d747c0b2dd5781887ce3d83356491d9";"48f59f9f26fae79b";"35898";"Wed Jul  8 23:13:53 2020"
"Kompensum Personaldienstleistungen GmbH Nürnberg";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 19.07.2011 bis zum 31.12.2011";"02.01.2013";"95%";"0d747c0b2dd5781887ce3d83356491d9";"605439bc110646d7";"35898";"Wed Jul  8 23:13:53 2020"
