"Name";"Bereich";"Information";"V.-Datum";"Relevanz";"session.sessionid=";"fts_search_list.selected";"fts_search_list.destHistoryId";"timestamp"
"Starkenburg Autoservice GmbH Kembs in Holstein";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum Geschäftsjahr vom 01.01.2007 bis zum 31.12.2007";"12.01.2009";"75%";"0d747c0b2dd5781887ce3d83356491d9";"9f03973da777ab7e";"50636";"Wed Jul  8 22:26:54 2020"
"Starkenburg GmbH Kembs";"Rechnungslegung/ Finanzberichte";"» Jahresabschluss zum 31.12.2006";"25.01.2008";"75%";"0d747c0b2dd5781887ce3d83356491d9";"b30d3aa6f4cb29bd";"50636";"Wed Jul  8 22:26:54 2020"
